bank,kind,skill,inst,e_src,demo_parse,seq_parse,provenance_episode,provenance_steps,transition,n_transitions,single_errand
R,individual,navigate_to_object_individual,91,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_object_individual,92,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_object_individual,93,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_object_individual,94,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_object_individual,95,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_object_individual,96,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_object_individual,97,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,0,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,1,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,2,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,3,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,4,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,5,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,6,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,7,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,8,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,9,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,10,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,11,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,12,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,13,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,14,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,15,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,16,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,17,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,18,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,19,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,20,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,21,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,22,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,23,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,24,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,25,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,26,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,27,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,28,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,29,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,30,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,31,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,32,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,33,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,34,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,35,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,36,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,37,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,38,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,39,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,40,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,41,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,42,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,43,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,44,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,45,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,46,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,47,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,48,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,49,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,50,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,51,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,52,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,53,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,54,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,55,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,56,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,57,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,58,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,59,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,60,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,61,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,62,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,63,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,64,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,65,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,66,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,67,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,68,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,69,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_target_location_individual,70,agent_1_llm,0,1,0,0,0,0,0
R,individual,wait_sequence_individual,0,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,1,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,2,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,3,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,4,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,5,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,6,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,7,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,8,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,9,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,10,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,11,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,12,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,13,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,14,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,15,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,16,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,17,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,18,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,19,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,20,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,21,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,22,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,23,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,24,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,25,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,26,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,27,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,28,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,29,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,30,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,31,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,32,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,33,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,34,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,35,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,36,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,37,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,38,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,39,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,40,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,41,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,42,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,43,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,44,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,45,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,46,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,47,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,48,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,49,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,50,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,51,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,52,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,53,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,54,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,55,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,56,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,57,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,58,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,59,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,60,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,61,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,62,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,63,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,64,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,65,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,66,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,67,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,68,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,69,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,70,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,71,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,72,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,73,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,74,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,75,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,76,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,77,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,78,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,79,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,80,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,81,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,82,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,83,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,84,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,85,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,86,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,87,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,88,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,89,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,90,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,91,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,92,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,93,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,94,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,95,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,96,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,97,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,98,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,99,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,100,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,101,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,102,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,103,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,104,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,105,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,106,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,107,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,108,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,109,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,110,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,111,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,112,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,113,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,114,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,115,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,116,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,117,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,118,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,119,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,120,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,121,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,122,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,123,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,124,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,125,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,126,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,127,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,128,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,129,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,130,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,131,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,132,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,133,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,134,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,135,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,136,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,137,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,138,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,139,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,140,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,141,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,142,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,143,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,144,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,145,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,146,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,147,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,148,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,149,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,150,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,151,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,152,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,153,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,154,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,155,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,156,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,157,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,158,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,159,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,160,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,161,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,162,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,163,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,164,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,165,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,166,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,167,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_sequence_individual,168,agent_0_llm,0,0,0,0,0,0,0
R,individual,place_object_on_target_individual,0,agent_0_llm,0,1,0,0,1,1,1
R,individual,navigate_to_furniture_individual,0,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,1,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,2,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,3,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,4,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,5,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,6,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,7,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,8,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,9,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,10,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,11,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,12,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,13,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,14,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,15,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,16,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,17,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,18,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,19,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,20,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,21,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,22,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,23,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,24,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,25,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,26,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,27,agent_0_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,28,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,29,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,30,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,31,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,32,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,33,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,34,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,35,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,36,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,37,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,38,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,39,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,40,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,41,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,42,agent_1_llm,0,1,0,0,0,0,0
R,individual,navigate_to_furniture_individual,43,agent_1_llm,0,1,0,0,0,0,0
R,individual,place_object_on_furniture_individual,0,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,1,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,2,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_on_furniture_individual,3,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,4,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,5,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,6,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,7,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,8,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,9,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_on_furniture_individual,10,agent_0_llm,0,1,0,0,1,2,0
R,individual,place_object_on_furniture_individual,11,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,12,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,13,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,14,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,15,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,16,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,17,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,18,agent_0_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,19,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,20,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,21,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,22,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,23,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,24,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,25,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,26,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,27,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,28,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_on_furniture_individual,29,agent_0_llm,0,0,0,0,0,0,1
R,individual,place_object_on_furniture_individual,30,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,31,agent_1_llm,0,1,0,0,1,1,1
R,individual,place_object_on_furniture_individual,32,agent_1_llm,0,1,0,0,1,1,1
R,individual,wait_at_location_individual,0,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,1,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,2,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,3,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,4,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,5,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,6,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,7,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,8,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,9,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,10,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,11,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,12,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,13,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,14,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,15,agent_0_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,16,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,17,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,18,agent_1_llm,0,0,0,0,0,0,0
R,individual,wait_at_location_individual,19,agent_1_llm,0,0,0,0,0,0,0
