index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
160,2,find_banana_1,fetch,fetch_banana,[],[],False,productivity
160,3,find_banana_2,fetch,fetch_banana,[],[],False,productivity
160,4,bring_peach_or_banana_to_table,relocate,place_peach_on_table,[],[],False,productivity
161,0,check_table_for_peach,state_change,check_table_fruits,[],[],False,productivity
161,1,check_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
161,2,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
161,3,retrieve_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
161,4,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,[],[],False,productivity
161,5,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
162,0,move_to_bread_0,,place_bread,[],[],,productivity
162,1,pick_bread_0,fetch,place_bread,[],[],False,productivity
162,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
162,3,place_bread_0,relocate,place_bread,[],[],False,productivity
171,0,get_knife_0_from_kitchen_work_area,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
171,1,get_pear_1_from_kitchen_work_area,fetch,fetch_pear_from_cabinet,[],[],False,productivity
171,2,place_pear_1_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
171,3,slice_pear_1_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
174,0,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
174,1,get_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
174,2,place_pear_on_wooden_cutting_board,relocate,place_pear_on_table,[],[],False,productivity
174,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
174,4,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
190,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
190,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
190,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
190,3,carve_pear_with_knife,,cut_with_knife,[],[],,productivity
191,0,check_table_for_peach_and_banana,state_change,check_table_fruits,[],[],False,productivity
191,1,retrieve_peach_if_missing,fetch,fetch_peach_from_cabinet,[],[],False,productivity
191,2,retrieve_banana_if_missing,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
193,0,move_to_bottle_0,,move_to,[],[],,productivity
193,1,pick_bottle_0,fetch,cardboardbox_spoon,[],[],False,productivity
193,2,move_to_rack,,move_to,[],[],,productivity
193,3,place_bottle_0_on_rack,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
195,0,inspect_table,state_change,inspect_table,[],[],False,productivity
195,1,check_for_missing_apple,state_change,fetch_apple_from_cabinet,[],[],False,productivity
195,2,check_for_missing_banana,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
195,3,fetch_missing_apple,fetch,fetch_apple,[],[],False,productivity
195,4,fetch_missing_banana,fetch,fetch_banana,[],[],False,productivity
201,0,check_table_for_peach,state_change,check_table_fruits,[],[],False,productivity
201,1,check_table_for_tomato,state_change,check_table_fruits,[],[],False,productivity
201,2,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
201,3,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
201,4,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,[],[],False,productivity
201,5,check_cabinet_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,productivity
203,0,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
203,1,pick_apple_0,fetch,fetch_apple,[],[],False,productivity
203,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
203,3,place_apple_0,relocate,place_pear,[],[],False,productivity
204,0,get_apple_0,fetch,fetch_apple,[],[],False,productivity
204,1,place_on_wooden_cutting_board_2,relocate,place_on_surface,"[""2257:1""]","[""relocate""]",True,productivity
204,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
204,3,carve_apple_with_knife,,cut_with_knife,[],[],,productivity
210,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
210,1,pick_cup_0,fetch,cardboardbox_spoon,[],[],False,productivity
210,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
210,3,place_cup_0,relocate,place_bowl,"[""4764:1""]","[""relocate""]",True,productivity
220,0,move_to_tomato_0,,place_tomato,[],[],,productivity
220,1,pick_tomato_0,fetch,place_tomato,[],[],False,productivity
220,2,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
220,3,place_tomato_0,relocate,place_tomato,[],[],False,productivity
225,0,move_cardboardbox_to_kitchen_island,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
228,0,pick_pumpkin_0_from_r3,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
228,1,place_pumpkin_0_in_cardboardbox_1,relocate,cardboardbox_spoon,[],[],False,productivity
228,2,move_cardboardbox_1_to_sink_2,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
228,3,extract_pumpkin_0_from_cardboardbox_1,,cardboardbox_spoon,[],[],,productivity
229,0,get_peach_1_to_wooden_cutting_board_2,fetch,place_peach_on_table,[],[],False,productivity
229,1,get_knife_0_to_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
229,2,cut_peach_1_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
233,0,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
233,1,get_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
233,2,place_pear_on_wooden_cutting_board,relocate,place_pear_on_table,[],[],False,productivity
233,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
233,4,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
238,0,check_banana_presence,state_change,load_banana,[],[],False,productivity
238,1,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
238,2,pick_banana_from_cabinet,fetch,fetch_fruit_from_cabinet,[],[],False,productivity
238,3,place_banana_on_plate,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
240,0,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
240,1,get_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
240,2,place_pear_on_wooden_cutting_board,relocate,place_pear_on_table,[],[],False,productivity
240,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
240,4,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
248,0,move_peach_to_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
248,1,move_knife_to_wooden_cutting_board,relocate,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
248,2,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
252,0,check_table_for_peach,state_change,check_table_fruits,[],[],False,productivity
252,1,check_table_for_banana,state_change,check_table_fruits,[],[],False,productivity
252,2,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
252,3,retrieve_missing_banana,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
252,4,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,[],[],False,productivity
252,5,check_cabinet_for_banana,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
256,0,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
256,1,pickup_wine_0,,fetch_bowl,[],[],,productivity
256,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
256,3,place_wine_0,relocate,place_tomato,[],[],False,productivity
257,0,find_bottle_0,fetch,fetch_bowl,[],[],False,productivity
257,1,move_to_rack,,move_to,[],[],,productivity
257,2,place_bottle_on_rack,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
258,0,load_spoon_into_cardboardbox,relocate,cardboardbox_spoon,[],[],False,productivity
258,1,transport_cardboardbox,,move_cardboardbox,"[""4873:1""]","[""state_change""]",,productivity
258,2,unload_spoon_from_cardboardbox,,cardboardbox_spoon,[],[],,productivity
258,3,deliver_spoon_to_sink,relocate,place_spoon,"[""1454:3"",""4367:3""]","[""relocate""]",True,productivity
263,0,find_bottle_0,fetch,fetch_bowl,[],[],False,productivity
263,1,move_to_rack,,move_to,[],[],,productivity
263,2,place_bottle_on_rack,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
266,0,scan_table_for_fruits,,scan_table_for_fruits,[],[],,productivity
266,1,check_cabinet_for_fruits,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
266,2,place_fruits_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
282,0,inspect_cabinet_1,state_change,inspect_cabinet,"[""144:0"",""1774:0""]","[""state_change""]",True,productivity
282,1,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
282,2,pick_apple_0,fetch,fetch_apple,[],[],False,productivity
282,3,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
282,4,place_apple_0_in_bowl_2,relocate,place_bowl,"[""4764:1""]","[""relocate""]",True,productivity
284,0,load_spoon_into_cardboardbox,relocate,cardboardbox_spoon,[],[],False,productivity
284,1,transport_cardboardbox_to_sink,,cardboardbox_object,"[""2919:1"",""4773:1""]","[""state_change""]",,productivity
284,2,unload_spoon_from_cardboardbox,,cardboardbox_spoon,[],[],,productivity
296,0,get_pear_1_to_kitchen_island_area,fetch,fetch_pear_from_cabinet,[],[],False,productivity
296,1,get_knife_0_to_kitchen_island_area,fetch,navigate_to_kitchen_island,[],[],False,productivity
296,2,cut_pear_1_with_knife_0,state_change,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",True,productivity
306,0,glance_at_table,,inspect_table,[],[],,productivity
306,1,check_for_apple,state_change,fetch_apple,[],[],False,productivity
306,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
306,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,productivity
306,4,check_cabinet_for_fruit,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
320,0,find_tomato_2,fetch,fetch_tomato,"[""649:1"",""4075:1""]","[""relocate""]",False,productivity
320,1,find_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
320,2,pick_tomato_2,fetch,place_tomato,[],[],False,productivity
320,3,place_tomato_2_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
327,0,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
327,1,pick_spoon_0,fetch,place_spoon,"[""1454:3"",""4367:3""]","[""relocate""]",False,productivity
327,2,move_to_rack,,move_to,[],[],,productivity
327,3,place_spoon_0,relocate,place_spoon,"[""1982:3""]","[""relocate""]",True,productivity
331,0,move_pizza_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
336,0,move_pear_0_to_kitchen_island_area,relocate,place_pear_on_table,[],[],False,productivity
338,0,check_bread_presence,state_change,fetch_bread,"[""1488:1"",""2686:1""]","[""relocate""]",False,productivity
338,1,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,productivity
338,2,check_cabinet_for_bread,state_change,fetch_bread_from_cabinet,[],[],False,productivity
338,3,place_bread_on_plate,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
341,0,check_apple_0_presence,state_change,fetch_apple,[],[],False,productivity
341,1,check_cabinet_1_for_apple_0,state_change,fetch_apple_from_cabinet,[],[],False,productivity
341,2,pick_apple_0_from_kitchen_island_area,fetch,fetch_fruit_from_cabinet,[],[],False,productivity
341,3,place_apple_0_on_plate_2,relocate,place_apple_on_table,[],[],False,productivity
344,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
344,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
344,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
344,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
344,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
347,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
347,1,get_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
347,2,place_peach_on_wooden_cutting_board,relocate,place_peach_on_table,[],[],False,productivity
347,3,get_knife_0,fetch,cut_with_knife,[],[],False,productivity
347,4,cut_peach_with_knife,state_change,cut_with_knife,[],[],False,productivity
350,0,check_table_for_peach,state_change,check_table_fruits,[],[],False,productivity
350,1,check_table_for_tomato,state_change,check_table_fruits,[],[],False,productivity
350,2,retrieve_peach_if_missing,fetch,fetch_peach_from_cabinet,[],[],False,productivity
350,3,retrieve_tomato_if_missing,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
354,0,scan_table_for_fruits,,scan_table_for_fruits,[],[],,productivity
354,1,check_cabinet_for_fruits,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
354,2,place_fruits_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
355,0,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
355,1,pick_apple_0,fetch,fetch_apple,[],[],False,productivity
355,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
355,3,place_apple_0,relocate,place_pear,[],[],False,productivity
357,0,move_peach_to_kitchen_island_area,relocate,place_peach_on_table,[],[],False,productivity
365,0,pick_pear_1,fetch,place_pear,[],[],False,productivity
365,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
365,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
365,3,cut_pear_with_knife,state_change,cut_with_knife,[],[],False,productivity
366,0,move_meat_to_sink,relocate,place_on_plate,"[""5169:2""]","[""relocate""]",True,productivity
366,1,check_route_length,state_change,navigate_and_reach,[],[],False,productivity
366,2,enclose_meat_in_cardboardbox,,cardboardbox_object,"[""2919:1"",""4773:1""]","[""state_change""]",,productivity
366,3,transfer_cardboardbox,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
366,4,retrieve_meat_from_cardboardbox,fetch,cardboardbox_object,[],[],False,productivity
369,0,inspect_table_for_peach_and_banana,state_change,check_table_fruits,[],[],False,productivity
369,1,fetch_missing_peach_if_needed,fetch,fetch_peach,[],[],False,productivity
369,2,fetch_missing_banana_if_needed,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
369,3,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
369,4,place_banana_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
375,0,find_apple_0,fetch,fetch_apple,[],[],False,productivity
375,1,find_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
375,2,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
375,3,find_knife_0,fetch,cut_with_knife,[],[],False,productivity
375,4,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
376,0,pick_apple_1,fetch,fetch_apple,[],[],False,productivity
376,1,place_apple_on_wooden_cutting_board_2,relocate,place_apple_on_table,[],[],False,productivity
376,2,pick_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
376,3,carve_apple_with_knife,,cut_with_knife,[],[],,productivity
379,0,inspect_table_for_peach_and_banana,state_change,check_table_fruits,[],[],False,productivity
379,1,fetch_missing_peach_if_needed,fetch,fetch_peach,[],[],False,productivity
379,2,fetch_missing_banana_if_needed,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
379,3,place_missing_fruit_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
380,0,glance_at_table,,inspect_table,[],[],,productivity
380,1,check_for_pear,state_change,fetch_pear_from_cabinet,[],[],False,productivity
380,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
380,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,productivity
380,4,check_cabinet_for_fruit,state_change,fetch_fruit_from_cabinet,[],[],False,productivity
384,0,inspect_cabinet_1,state_change,inspect_cabinet,"[""4848:0"",""5210:0""]","[""state_change""]",True,productivity
384,1,inspect_kitchen_island_area,state_change,navigate_to_kitchen_island,[],[],False,productivity
384,2,inspect_kitchen_work_area,state_change,inspect_cabinet,"[""1584:0"",""4126:0""]","[""state_change""]",True,productivity
384,3,move_banana_to_plate,relocate,place_banana,[],[],False,productivity
390,0,find_banana_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
390,1,move_to_rack,,move_to,[],[],,productivity
390,2,place_banana_on_rack,relocate,place_banana,[],[],False,productivity
396,0,check_bread_presence,state_change,fetch_bread,"[""1488:1"",""2686:1""]","[""relocate""]",False,productivity
396,1,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,productivity
396,2,check_cabinet_for_bread,state_change,fetch_bread_from_cabinet,[],[],False,productivity
396,3,place_bread_on_plate,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
403,0,pick_fork_0,fetch,place_spoon,"[""1982:3"",""1454:3""]","[""relocate""]",False,productivity
403,1,place_fork_0_on_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
408,0,glance_at_table,,inspect_table,[],[],,productivity
408,1,check_for_peach,state_change,fetch_peach,[],[],False,productivity
408,2,check_for_tomato,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
408,3,retrieve_missing_peach,fetch,fetch_peach_from_cabinet,[],[],False,productivity
408,4,retrieve_missing_tomato,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
408,5,check_cabinet_for_peach,state_change,fetch_peach_from_cabinet,[],[],False,productivity
408,6,check_cabinet_for_tomato,state_change,fetch_tomato_from_cabinet,[],[],False,productivity
414,0,move_to_meat_0,,move_to,[],[],,productivity
414,1,pick_meat_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
414,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
414,3,place_meat_0,relocate,place_bread,[],[],False,productivity
421,0,pick_up_knife,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
421,1,pick_up_apple,fetch,fetch_apple,[],[],False,productivity
421,2,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
421,3,slice_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
425,0,examine_table,,inspect_table,[],[],,productivity
425,1,check_peach_presence,state_change,fetch_peach,[],[],False,productivity
425,2,check_tomato_presence,state_change,load_tomato,[],[],False,productivity
425,3,retrieve_peach_if_needed,fetch,fetch_peach_from_cabinet,[],[],False,productivity
425,4,retrieve_tomato_if_needed,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
425,5,place_peach_on_table,relocate,place_peach_on_table,[],[],False,productivity
425,6,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
430,0,get_knife_0_from_kitchen_work_area,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
430,1,get_pear_1_from_kitchen_work_area,fetch,fetch_pear_from_cabinet,[],[],False,productivity
430,2,place_pear_1_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
430,3,slice_pear_1_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
431,0,inspect_table_for_pear,state_change,place_pear_on_table,[],[],False,productivity
431,1,inspect_table_for_tomato,state_change,inspect_table,[],[],False,productivity
431,2,find_missing_tomato,fetch,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
431,3,retrieve_tomato_from_location,fetch,fetch_tomato_from_cabinet,[],[],False,productivity
431,4,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
432,0,move_wine_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
435,0,inspect_cabinet_1,state_change,inspect_cabinet,"[""144:0"",""1774:0""]","[""state_change""]",True,productivity
435,1,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
435,2,pick_apple_0,fetch,fetch_apple,[],[],False,productivity
435,3,move_to_kitchen_work_area,,move_to_cabinet,[],[],,productivity
435,4,place_apple_0_in_bowl_2,relocate,place_bowl,"[""4764:1""]","[""relocate""]",True,productivity
447,0,get_meat_from_r1,fetch,fetch_tomato,"[""4075:1"",""4469:1""]","[""relocate""]",False,productivity
447,1,check_distance_to_sink,state_change,inspect_location,"[""2581:1"",""2650:1""]","[""state_change""]",True,productivity
447,2,put_meat_in_cardboardbox,relocate,cardboardbox_object,"[""2919:1"",""4773:1""]","[""state_change""]",False,productivity
447,3,move_cardboardbox_to_sink,relocate,move_cardboardbox,[],[],False,productivity
447,4,retrieve_meat_from_cardboardbox,fetch,cardboardbox_object,[],[],False,productivity
448,0,move_spoon_to_kitchen_work_area,relocate,place_spoon,"[""1982:3"",""1454:3""]","[""relocate""]",True,productivity
457,0,observe_table_for_pear_and_tomato,,check_table_fruits,[],[],,productivity
457,1,check_if_pear_is_missing,state_change,fetch_pear_from_cabinet,[],[],False,productivity
457,2,check_if_tomato_is_missing,state_change,fetch_tomato_from_cabinet,"[""2240:1""]","[""relocate""]",False,productivity
457,3,search_for_missing_pear,,fetch_pear_from_cabinet,[],[],,productivity
457,4,search_for_missing_tomato,,fetch_tomato_from_cabinet,[],[],,productivity
457,5,bring_pear_from_location,relocate,move_to_pear,[],[],False,productivity
457,6,bring_tomato_from_location,relocate,fetch_tomato_from_cabinet,[],[],False,productivity
457,7,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
457,8,place_tomato_on_table,relocate,load_tomato_into_plate,[],[],False,productivity
469,0,move_to_pumpkin_0,,move_to_pear,[],[],,productivity
469,1,pick_up_pumpkin_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
469,2,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
469,3,place_pumpkin_0,relocate,place_pear,[],[],False,productivity
474,0,get_peach_1,fetch,fetch_peach,[],[],False,productivity
474,1,place_peach_on_wooden_cutting_board_2,relocate,place_peach_on_table,[],[],False,productivity
474,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
474,3,slice_peach_with_knife,state_change,fetch_peach_from_cabinet,[],[],False,productivity
477,0,move_cooling_fan_to_kitchen_island_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
477,1,position_cooling_fan_correctly,,place_on_surface,"[""2257:1""]","[""relocate""]",,productivity
484,0,find_apple_0,fetch,fetch_apple,[],[],False,productivity
484,1,find_wooden_cutting_board_2,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
484,2,place_apple_on_wooden_cutting_board,relocate,place_apple_on_table,[],[],False,productivity
484,3,find_knife_0,fetch,cut_with_knife,[],[],False,productivity
484,4,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
487,0,get_pumpkin_from_r3,fetch,fetch_pear_from_cabinet,[],[],False,productivity
487,1,check_distance_to_sink,state_change,inspect_location,"[""2581:1"",""2650:1""]","[""state_change""]",True,productivity
487,2,put_pumpkin_in_cardboardbox,relocate,cardboardbox_spoon,[],[],False,productivity
487,3,move_cardboardbox_to_sink,relocate,move_cardboardbox,"[""4873:1""]","[""state_change""]",False,productivity
487,4,retrieve_pumpkin_from_cardboardbox,fetch,fetch_fruit_from_cabinet,[],[],False,productivity
491,0,inspect_table_for_fruits,state_change,check_table_fruits,[],[],False,productivity
491,1,check_if_pear_is_missing,state_change,fetch_pear_from_cabinet,[],[],False,productivity
491,2,check_if_banana_is_missing,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
491,3,search_for_missing_pear,,fetch_pear_from_cabinet,[],[],,productivity
491,4,search_for_missing_banana,,fetch_banana,[],[],,productivity
491,5,fetch_missing_pear,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
491,6,fetch_missing_banana,fetch,fetch_banana,[],[],False,productivity
491,7,place_pear_on_table,relocate,place_pear_on_table,[],[],False,productivity
491,8,place_banana_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
498,0,move_to_kitchen_island_area,,navigate_to_kitchen_island,[],[],,productivity
498,1,pick_knife,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
498,2,move_to_wooden_cutting_board,,move_to_cabinet,[],[],,productivity
498,3,cut_apple_with_knife,state_change,cut_with_knife,[],[],False,productivity
499,0,find_bread_0,fetch,fetch_bread,"[""1488:1"",""2686:1""]","[""relocate""]",False,productivity
499,1,find_bread_1,fetch,fetch_bread,[],[],False,productivity
499,2,find_bread_2,fetch,fetch_bread,[],[],False,productivity
499,3,find_bowl_0,fetch,fetch_bowl,[],[],False,productivity
499,4,find_bowl_2,fetch,fetch_bowl,[],[],False,productivity
499,5,place_bread_on_bowl,relocate,place_bread_on_bowl,"[""2519:2"",""5838:2""]","[""relocate""]",True,productivity
508,0,move_kettle_to_kitchen_work_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
514,0,pick_cooling_fan_0,fetch,inspect_oven,[],[],False,productivity
514,1,place_cooling_fan_on_kitchen_work_area,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,productivity
516,0,get_pear_1,fetch,fetch_pear,"[""6061:1""]","[""relocate""]",False,productivity
516,1,place_pear_on_wooden_cutting_board_2,relocate,place_pear_on_table,[],[],False,productivity
516,2,get_knife_0,fetch,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",False,productivity
516,3,slice_pear_with_knife_0,state_change,cut_with_knife,[],[],False,productivity
527,0,find_banana_0,fetch,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
527,1,move_to_rack,,move_to,[],[],,productivity
527,2,place_banana_on_rack,relocate,place_banana,[],[],False,productivity
541,0,get_pear_1_to_kitchen_island_area,fetch,fetch_pear_from_cabinet,[],[],False,productivity
541,1,get_knife_0_to_kitchen_island_area,fetch,navigate_to_kitchen_island,[],[],False,productivity
541,2,cut_pear_1_with_knife_0,state_change,cut_with_knife,"[""2255:2"",""782:2""]","[""state_change""]",True,productivity
547,0,examine_table,,inspect_table,[],[],,productivity
547,1,check_for_apple,state_change,fetch_apple,[],[],False,productivity
547,2,check_for_banana,state_change,fetch_banana,"[""2804:1""]","[""relocate""]",False,productivity
547,3,retrieve_missing_fruit,fetch,fetch_missing_fruit,[],[],False,productivity
547,4,place_fruit_on_table,relocate,place_fruit_on_table,"[""4135:1""]","[""relocate""]",True,productivity
553,0,move_to_wine_0,,move_to,[],[],,productivity
553,1,pick_wine_0,fetch,place_tomato,[],[],False,productivity
553,2,move_to_rack,,move_to,[],[],,productivity
553,3,place_wine_0,relocate,place_tomato,[],[],False,productivity
